project_name,proponent,region,province,municipalities,project_type,power_mw,status,source,url,updated_at
"IMPIANTO AGRO-FOTOVOLTAICO A TERRA DENOMINATO “S&P 2”, DI POTENZA COMPLESSIVA PARI A 30.732 KWP (20.000 KW IN IMMISSIONE)",S&P 2 S.R.L.,Sicilia,,,V.I.A. (art.23 - 27bis),30.732,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=856&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.004846
"IMPIANTO AGRO-FOTOVOLTAICO A TERRA DENOMINATO “S&P 3”, DI POTENZA COMPLESSIVA PARI A 92.640,00 KWP (60.000 KW IN IMMISSIONE)",S&P 3 S.R.L.,Sicilia,,,V.I.A. (art.23 - 27bis),92.64,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=857&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.007458
"IMPIANTO AGRO-FOTOVOLTAICO A TERRA DENOMINATO “S&P 4”, DI POTENZA COMPLESSIVA PARI A 87.468,00 KWP (60.000 KW IN IMMISSIONE)",S&P 4 S.R.L.,Sicilia,,,V.I.A. (art.23 - 27bis),87.468,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=859&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.009757
"IMPIANTO AGRO-FOTOVOLTAICO A TERRA DENOMINATO “S&P 5”, DI POTENZA COMPLESSIVA PARI A 110.940 KWP (65.000 KW IN IMMISSIONE)",S&P 5 S.R.L.,Sicilia,,,V.I.A. (art.23 - 27bis),110.94,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=860&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.011406
IMPIANTO FOTOVOLTAICO DENOMINATO PACHINO 1,PACHINO 1 SRL,Sicilia,,,V.I.A. (art.23 - 27bis),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1183&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.094619
Impianto FER agrivoltaico - Comune di Ascoli Satriano (FG) - 41.143 MW,,Puglia,FG,Ascoli Satriano,Puglia VIA FER - agrivoltaico,41.143,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.079364
Impianto FER agrivoltaico - Comune di Troia (FG) - 69.75 MW,,Puglia,FG,Troia,Puglia VIA FER - agrivoltaico,69.75,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.083678
Impianto FER fotovoltaico - Comune di San Giorgio Ionico (TA) - 73.65 MW,,Puglia,TA,San Giorgio Ionico,Puglia VIA FER - fotovoltaico,73.65,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.085659
ISTANZA DI ATTIVAZIONE PAUR AI SENSI DELL’ART. 27-BIS DEL D.LGS 152/06 E S.M.I. DEL PROGETTO PER LA REALIZZAZIONE E L' ESERCIZIO DI UN IMPIANTO FOTOVOLTAICO E DI TUTTE LE SUE OPERE E INFRASTRUTTURE CONNESSE DENOMINATO “PAGANO”,MP SICILY 1 SRL,Sicilia,,,V.I.A. (art.23 - 27bis),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1543&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.214583
"IMPIANTO FOTOVOLTAICO \PANBIANCO\""""",ACCIONA ENERGIA GLOBAL ITALIA S.R.L.,Sicilia,,,V.I.A. (art.23 - 27bis),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1544&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.216116
IMPIANTO FV MOSE' - MARABINO,SOLAER CLEAN ENERGY ITALY 15 S.R.L.,Sicilia,,,V.I.A. (art.23 - 27bis),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1557&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.231123
"PROGETTO IMPIANTO AGRIVOLTAICO SPERIMENTALE DA REALIZZARE NEL COMUNE DI CANICATTI' (AG) IN CONTRADA FIRRIATO AVENTE UNA POTENZA PARI A 48.982,36 KWP, DENOMINATO \CANICATTI'\""""",HF SOLAR 2 S.R.L.,Sicilia,AG,"CANICATTI', DI CANICATTI'",V.I.A. (art.23 - 27bis),48.98236,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1558&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.232603
IMPIANTO FV MELILLI,MELILLI ENERGIE SRL,Sicilia,,,V.I.A. (art.23 - 27bis),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1560&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.235382
Impianto FER agrivoltaico - Comune di Ascoli Satriano (FG) - 50.13 MW,,Puglia,FG,Ascoli Satriano,Puglia VIA FER - agrivoltaico,50.13,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:44.979371
Impianto FER fotovoltaico - Comune di Foggia (FG) - 50 MW,,Puglia,FG,Foggia,Puglia VIA FER - fotovoltaico,50.0,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:44.998939
Impianto FER agrivoltaico - Comune di Ascoli Satriano (FG) - 43.07 MW,,Puglia,FG,Ascoli Satriano,Puglia VIA FER - agrivoltaico,43.07,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.000365
Impianto FER agrivoltaico - Comune di Campi Salentina (LE) - 54.7 MW,,Puglia,LE,Campi Salentina,Puglia VIA FER - agrivoltaico,54.7,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.001934
Impianto FER agrivoltaico - Comune di Cerignola (FG) - 84.36 MW,,Puglia,FG,Cerignola,Puglia VIA FER - agrivoltaico,84.36,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.008869
Impianto FER agrivoltaico - Comune di Apricena (FG) - 45.56 MW,,Puglia,FG,Apricena,Puglia VIA FER - agrivoltaico,45.56,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.082213
"PROCEDURA DI VIA NELL’AMBITO DEL P.A.U.R - ART. 27-BIS D.LGS 152/06 E S.M.I. “PROGETTO DI REALIZZAZIONE DI UN PARCO AGRIVOLTAICO DA 40 MW DENOMINATO “AIDONE” E RELATIVE OPERE DI CONNESSIONE ALLA RTN, NEL COMUNE DI AIDONE (EN) LOC. \PIZZO DEL POZZO\""""",ITS MEDORA S.R.L.,Sicilia,EN,"AIDONE, DI AIDONE",V.I.A. (art.23 - 27bis),40.0,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1640&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.276071
Impianto FER agrivoltaico - Comune di Brindisi (BR) - 202.07 MW,,Puglia,BR,Brindisi,Puglia VIA FER - agrivoltaico,202.07,concluso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.117926
Impianto FER agrivoltaico - Comune di Cerignola (FG) - 74.88 MW,,Puglia,FG,Cerignola,Puglia VIA FER - agrivoltaico,74.88,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.471151
"PROGETTO DI UN IMPIANTO AGRO-FOTOVOLTAICO DENOMINATO PATERNO' DA 37.688,4 KWP (33.000 KW IN IMMISSIONE) ED OPERE CONNESSE",FW TURNA S.R.L,Sicilia,,,Verifica di Ottemperanza,37.6884,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1546&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.217567
"Realizzazione di un impianto fotovoltaico del tipo “agrivoltaico avanzato”, denominato “Castellucchio”, per una potenza nominale di ~ 47,01 MWp, sito nei comuni di Castellucchio e Marcaria (MN), nei pressi della località di “Ospitaletto”.",EG BOSCO S.R.L.,Lombardia,,"Castellucchio, Marcaria",V.I.A. Provinciali,47.01,in_corso,lombardia,https://www.silvia.servizirl.it/silviaweb/#/scheda-sintesi/19658,2026-04-26T08:06:42.765833
Impianto FER agrivoltaico - Comune di Cerignola (FG) - 36.05 MW,,Puglia,FG,Cerignola,Puglia VIA FER - agrivoltaico,36.05,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.515545
"Il progetto prevede la ridefinizione del quadro concessorio idropotabile ed idroelettrico delle concessioni esistenti sulla Val Bighera in Comune di Vezza d’Oglio (BS) e per la variante alla concessione di derivazione n.2007 del 12 maggio 2008 per l’ammodernamento dell’impianto idroelettrico sull’acquedotto comunale, impianto che sfrutta per scopi idroelettrici il tronco di acquedotto della Val Bighera Val Paraolo tra il serbatoio posto a quota 1907,07 m slm e la vasca di accumulo in località “C",COMUNE DI VEZZA D`OGLIO,Lombardia,,Vezza d,V.I.A. Provinciali,,in_corso,lombardia,https://www.silvia.servizirl.it/silviaweb/#/scheda-sintesi/19759,2026-04-26T08:06:42.767700
IMPIANTO FOTOVOLTAICO A TERRA,TEP RENEWABLES (MAZARA 20 PV) S.R.L.,Sicilia,,,V.I.A. (art.23 - 27bis),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1551&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.220470
Impianto FER agrivoltaico - Comune di Ascoli Satriano (FG) - 21.427 MW,,Puglia,FG,Ascoli Satriano,Puglia VIA FER - agrivoltaico,21.427,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.193568
"Progetto di un impianto agrivoltaico “avanzato” e relative opere di connessione alla Rete di Trasmissione Nazionale (RTN), denominato “AGRIA-BOSELLO”, destinato alla produzione di energia elettrica da fonte solare tramite l’impiego di moduli fotovoltaici, avente potenza nominale complessiva pari a 99 MWp e potenza in immissione complessiva pari a 97,5 MW, costituito da un impianto agrivoltaico avanzato sito nel Comune di Roncoferraro (MN) e di un impianto agrivoltaico avanzato sito nel Comune di",EDISON RINNOVABILI S.P.A.,Lombardia,,"Roncoferraro, Castel D",V.E.R. Provinciali,99.0,concluso,lombardia,https://www.silvia.servizirl.it/silviaweb/#/scheda-sintesi/19856,2026-04-26T08:06:42.769216
"IMPIANTO FOTOVOLTAICO AD INSEGUITORI MONOASSIALI CON SISTEMA DI ACCUMULO (ENERGY STORAGE SYSTEM), SITO NEL COMUNE DI COMISO (RG) IN C.DA CANICARAO ZONA INDUSTRIALE, COSTITUITO DA N° 2 LOTTI DI IMPIANTO PER UNA POTENZA NOMINALE DI 2 X 5.000,8 KW",NEXTPOWER DEVELOPMENT ITALIA S.R.L.,Sicilia,RG,"COMISO, DI COMISO",V.I.A. (art.23 - 27bis),5.0008,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=885&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.015823
Impianto FER agrivoltaico - Comune di Leverano (LE) - 28.33 MW,,Puglia,LE,Leverano,Puglia VIA FER - agrivoltaico,28.33,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.199226
Impianto FER agrivoltaico - Comune di Gravina in Puglia (BA) - 19.09 MW,,Puglia,BA,Gravina in Puglia,Puglia VIA FER - agrivoltaico,19.09,concluso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.451423
Impianto FER agrivoltaico - Comune di Minervino Murge (BT) - 87.78 MW,,Puglia,BT,Minervino Murge,Puglia VIA FER - agrivoltaico,87.78,concluso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.598693
"PROGETTO PER LA REALIZZAZIONE DI UN IMPIANTO AGRIVOLTAICO E RELATIVE OPERE DI CONNESSIONE ELETTRICA SITO NEL COMUNE DI VILLIMPENTA, CASTEL D'ARIO, RONCOFERRARO, SAN GIORGIO DI BIGARELLO (MN) CON POTENZA IN DC DI 28,43 MW. Il progetto è costituito dall'impianto di produzione fotovoltaica e dalle opere per la sua connessione alla Stazione Elettrica alla tensione di 380kV denominata “Mantova” fra cui cavidotto interrato 36 kV, collegamento alla rete elettrica ""TERNA"" in antenna a 36 kV, ampliamento",Villimpenta Rinnovabili S.r.l.,Lombardia,,VILLIMPENTA,V.E.R. Provinciali,28.43,in_corso,lombardia,https://www.silvia.servizirl.it/silviaweb/#/scheda-sintesi/20236,2026-04-26T08:06:42.770662
LENTINI-SANT'ANDREA/IMPIANTO AGRO-FOTOVOLTAICO,EDISON SPA,Sicilia,,,V.I.A. (art.23 - 27bis),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1554&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.226629
"PROGETTO IMPIANTO AGRIVOLTAICO SPERIMENTALE DA REALIZZARE NEL COMUNE DI NARO (AG) IN CONTRADA TENUTELLA E NEL COMUNE DI RAVANUSA (AG) IN CONTRADA MONTEROSSO AVENTE UNA POTENZA PARI A 61.382,72 KWP, DENOMINATO \TORRE DI MASTRO\""""",HF SOLAR 1 S.R.L.,Sicilia,AG,"NARO, RAVANUSA, DI NARO, DI RAVANUSA",V.I.A. (art.23 - 27bis),61.38272,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1556&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.229573
Impianto FER fotovoltaico - Comune di Candela (FG) - 75.77 MW,,Puglia,FG,Candela,Puglia VIA FER - fotovoltaico,75.77,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:44.989644
"realizzazione di un nuovo impianto di produzione di energia elettrica agrivoltaico denominato “Arda” con una potenza di picco di ca. 30,2 MWp, sito nel comune di Commessaggio in Strada Tessagli, e relative opere di connessione alla RTN.",ARDA S.R.L.,Lombardia,,Commessaggio in Strada Tessagli,V.E.R. Provinciali,30.2,in_corso,lombardia,https://www.silvia.servizirl.it/silviaweb/#/scheda-sintesi/20462,2026-04-26T08:06:42.773228
"Il progetto prevede la realizzazione di un impianto solare fotovoltaico al suolo all’interno del territorio comunale di Marmirolo, in provincia di Mantova (MN), di potenza nominale pari a 8,78 MWp. L’area su cui si prevede di installare il fotovoltaico risponde ai requisiti di cui all’art. 20 “Disciplina per l'individuazione di superfici e aree idonee per l'installazione di impianti a fonti rinnovabili”, comma 8, lett. c), del D.Lgs. 199/2021: “cave e miniere cessate, non recuperate o abbandonat",SIGNORONI FILIPPO,Lombardia,,,V.E.R. Provinciali,8.78,in_corso,lombardia,https://www.silvia.servizirl.it/silviaweb/#/scheda-sintesi/20597,2026-04-26T08:06:42.775342
"PROGETTO DEFINITIVO PER LA REALIZZAZIONE DI UN IMPIANTO FOTOVOLTAICO DA 40,729 MWP DENOMINATO “ALVIN”",SONNEDIX SAN FRANCESCO SRL,Sicilia,,,V.I.A. (art.23 - 27bis),40.729,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1045&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.059814
Impianto FER agrivoltaico - Comune di Mesagne (BR) - 29.65 MW,,Puglia,BR,Mesagne,Puglia VIA FER - agrivoltaico,29.65,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.310330
Impianto FER agrivoltaico - Comune di Brindisi (BR) - 69.31 MW,,Puglia,BR,Brindisi,Puglia VIA FER - agrivoltaico,69.31,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.589446
Impianto FER agrivoltaico - Comune di Statte (TA) - 19.68 MW,,Puglia,TA,Statte,Puglia VIA FER - agrivoltaico,19.68,concluso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.595653
IMPIANTO FOTOVOLTAICO CHIARAMONTE I - ATTIVAZIONE PROCEDURA VALUTAZIONE D'IMPATTO AMBIENTALE NELL’AMBITO DEL PROVVEDIMENTO AUTORIZZATORIO UNICO REGIONALE,EDPR SICILIA PV S.R.L.,Sicilia,,,V.I.A. (art.23 - 27bis),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1122&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.072132
"IMPIANTO FOTOVOLTAICO DENOMINATO \CAPOFETO\""""",FALCK RENEWABLES SICILIA S.R.L.,Sicilia,,,V.I.A. (art.23 - 27bis),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1165&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.084692
Impianto FER agrivoltaico - Comune di Cerignola (FG) - 72.32 MW,,Puglia,FG,Cerignola,Puglia VIA FER - agrivoltaico,72.32,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.006162
Impianto FER agrivoltaico - Comune di Santeramo in Colle (BA) - 19.42 MW,,Puglia,BA,Santeramo in Colle,Puglia VIA FER - agrivoltaico,19.42,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.385227
"Il progetto prevede la realizzazione di un impianto solare fotovoltaico al suolo all’interno del territorio comunale di Marmirolo, in provincia di Mantova (MN), di potenza nominale pari a 16,57 MWp. L’area su cui si prevede di installare il fotovoltaico risponde ai requisiti di cui all’art. 20 “Disciplina per l'individuazione di superfici e aree idonee per l'installazione di impianti a fonti rinnovabili”, comma 8, lett. c), del summenzionato Decreto: “cave e miniere cessate, non recuperate o abb",SIGNORONI FILIPPO,Lombardia,,,V.E.R. Provinciali,16.57,in_corso,lombardia,https://www.silvia.servizirl.it/silviaweb/#/scheda-sintesi/20600,2026-04-26T08:06:42.776780
"La presente procedura di Verifica di Assoggettabilità a Valutazione di Impatto Ambientale (o Screening) è relativa al progetto complessivo di tre impianti agrivoltaici denominati “Caravaggio 1”, “Caravaggio 2” e “Caravaggio 3” per la produzione di energia elettrica da fonte solare, della potenza nominale di circa 19,8 MWp, e delle relative opere di connessione. Gli impianti, composti da pannelli fotovoltaici installati su inseguitori solari monoassiali, sono situati in un appezzamento di terreno",ELIANTUS SRL,Lombardia,,Caravaggio,V.E.R. Provinciali,19.8,in_corso,lombardia,https://www.silvia.servizirl.it/silviaweb/#/scheda-sintesi/20676,2026-04-26T08:06:42.779692
"PROGETTO DI UN IMPIANTO AGRO-FOTOVOLTAICO COLLEGATO ALLA RTN CON POTENZA NOMINALE DC DI 34.987,68 KWP E UNA POTENZA NOMINALE AC 31.370 KWP DA REALIZZARSI NEL COMUNE DI TRAPANI (TP) - C/DA BALLOTTELLA",GREEN TWELVE S.R.L.,Sicilia,TP,"TRAPANI, DI TRAPANI",V.I.A. (art.23 - 27bis),34.98768,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1120&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.069642
IMPIANTO FOTOVOLTAICO “IT-RWN-004”,ALLEANS RENEWABLES PROGETTO 1 S.R.L.,Sicilia,,,V.I.A. (art.23 - 27bis),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1121&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.070884
Impianto FER agrivoltaico - Comune di Ascoli Satriano - Ordona - Castelluccio dei Sauri (FG) - 79.99 MW,,Puglia,FG,Ascoli Satriano - Ordona - Castelluccio dei Sauri,Puglia VIA FER - agrivoltaico,79.99,concluso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.386823
Impianto FER agrivoltaico - Comune di Orta Nova (FG) - 22.14 MW,,Puglia,FG,Orta Nova,Puglia VIA FER - agrivoltaico,22.14,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.388380
Impianto FER agrivoltaico - Comune di Castellaneta (TA) - 54.1 MW,,Puglia,TA,Castellaneta,Puglia VIA FER - agrivoltaico,54.1,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.004711
Impianto FER agrivoltaico - Comune di Veglie (LE) - 20.44 MW,,Puglia,LE,Veglie,Puglia VIA FER - agrivoltaico,20.44,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.389987
PROGETTO PER LA REALIZZAZIONE DI UN IMPIANTO PER LA PRODUZIONE DI ENERGIA DA FONTE SOLARE FOTOVOLTAICA DI POTENZA IN IMMISSIONE P=700 KW DENOMINATO “P048_C.DA LA CONIGLIA” E RELATIVE OPERE CONNESSE,SPARTACUS S.R.L.,Sicilia,,,Verifica di Assoggettabilita a VIA (art.19),0.7,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1700&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.290190
Impianto FER agrivoltaico - Comune di Foggia (FG) - 46.96 MW,,Puglia,FG,Foggia,Puglia VIA FER - agrivoltaico,46.96,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.032850
Impianto FER agrivoltaico - Comune di Minervino Murge (BT) - 35.55 MW,,Puglia,BT,Minervino Murge,Puglia VIA FER - agrivoltaico,35.55,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.048237
"Impianto agrivoltaico ""Abbiategrasso AGRIFV"" con potenza di picco pari a 11.987,04 kWp e relative opere di connessione da installarsi in territorio ricadente in Regione Lombardia, nel comune di Abbiategrasso (MI)",NEOEN RENEWABLES ITALIA S.R.L.,Lombardia,,Abbiategrasso,V.E.R. Provinciali,11.98704,in_corso,lombardia,https://www.silvia.servizirl.it/silviaweb/#/scheda-sintesi/20680,2026-04-26T08:06:42.781094
"L'AZIENDA AGRI-DEDALO SOCIETA’ AGRICOLA S.R.L. INTENDE REALIZZARE UN IMPIANTO DI AGRIVOLTAICO AVANZATO CON POTENZA NOMINALE COMPLESSIVA PROGETTATA DI 4.001,25 kWp LOCATO IN STRADA DELLE SELVA SNC NEL COMUNE DI MANERBIO (BS)",MATTAVELLI OTTAVIANO,Lombardia,,MANERBIO,V.E.R. Provinciali,4.00125,in_corso,lombardia,https://www.silvia.servizirl.it/silviaweb/#/scheda-sintesi/20078,2026-04-26T08:06:42.782539
"Impianto agrivoltaico ""Burago agriFV"" con potenza di picco di 19,98 MWp da realizzarsi in Comune di Burago di Molgora (MB) e relative opere di connessione ricadenti all'interno dei Comuni di Burago di Molgora (MB), Cavenago di Brianza (MB) e Ornago (MB)",NEOEN ENERGIA VERDE 17 S.R.L.,Lombardia,,Burago di Molgora,V.I.A. Provinciali,19.98,in_corso,lombardia,https://www.silvia.servizirl.it/silviaweb/#/scheda-sintesi/17187,2026-04-26T08:06:42.784023
IMPIANTO FOTOVOLTAICO ED OPERE CONNESSE DA REALIZZARE NEL COMUNE DI RAMACCA (CT),SG PROGETTI UNO SRL,Sicilia,CT,"RAMACCA, DI RAMACCA",V.I.A. (art.23 - 27bis),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=129&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.294956
Impianto FER agrivoltaico - Comune di Casalvecchio di Puglia (FG) - 45.83 MW,,Puglia,FG,Casalvecchio di Puglia,Puglia VIA FER - agrivoltaico,45.83,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.010803
Impianto FER agrivoltaico - Comune di Torremaggiore (FG) - 104.4 MW,,Puglia,FG,Torremaggiore,Puglia VIA FER - agrivoltaico,104.4,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.012309
"Il progetto prevede la realizzazione di un impianto agrivoltaico per la produzione di energia elettrica da fonte fotovoltaica nel territorio comunale di Cergnago (PV), nella realizzazione di una stazione utente e nell’ampliamento della Stazione Elettrica denominata “Olevano” già esistente e ricadente nel territorio comunale di Olevano di Lomellina (PV), a ca. 4.5 km in direzione nord est dal centro di Cergnago. L’impianto agrivoltaico suddetto e la sottostazione utente saranno collegate mediante",INE CERGNAGO S.R.L.,Lombardia,,,V.I.A. Provinciali,,in_corso,lombardia,https://www.silvia.servizirl.it/silviaweb/#/scheda-sintesi/17161,2026-04-26T08:06:42.786860
IMPIANTO FOTOVOLTAICO A TERRA,TEP RENEWABLES (MAZARA 19 PV) S.R.L.,Sicilia,,,V.I.A. (art.23 - 27bis),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1671&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.284767
Impianto FER agrivoltaico - Comune di Brindisi (BR) - 151.61 MW,,Puglia,BR,Brindisi,Puglia VIA FER - agrivoltaico,151.61,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.031303
"Progetto di un impianto per la produzione di energia elettrica mediante conversione diretta della radiazione solare, tramite l'effetto fotovoltaico del tipo ""agrivoltaico avanzato"" con potenza di picco pari a 22,92 MW da installarsi in Comune di Borgo Mantovano (MN), all’interno della Municipalità di Revere.",EG GINESTRA S.R.L.,Lombardia,,Borgo Mantovano,V.I.A. Provinciali,22.92,in_corso,lombardia,https://www.silvia.servizirl.it/silviaweb/#/scheda-sintesi/17440,2026-04-26T08:06:42.792215
